2020-09-01|The world of retail has been absolutely rocked by the coronavirus pandemic. Stores closed across the country, and at the same time, online sales went through the roof. Direct-to-consumer brands, many of whom are masters of both online and brick-and-mortar cha…|1
2020-09-01|Adtech giant and self-styled ‘free speech champion’, Facebook, has threatened to pull the plug on the public sharing of news content on Facebook and Instagram in Australia. The aggressive threat is Facebook’s attempt to lobby against a government plan that wi…|1
2020-09-01|Gogo is selling its in-flight internet business to Intelsat, a satellite company that filed for bankruptcy in May 2020. The deal, for $400 million, represents a huge shift for Gogo, which has struggled in response to the coronavirus pandemic.|1
2020-09-01|Apple rolled out iOS 13.7 today. Update your device, and you’ll now be able to see if your state supports the COVID-19 Exposure Notifications Express system. More importantly, you’ll be able to opt-in to receiving these alerts without having to find and set u…|2
2020-09-01|As an Uber passenger, you already have to verify that you've washed or sanitized your hands and that you're wearing a mask before getting into a ride. But the company will soon require users who show disregard or ignorance of those rules to submit to addition…|0
2020-09-01|Amazon Music and Twitch are teaming up to bring live streaming to the Amazon Music app. Beginning today, artists can do things like stream live performances and charity events or host Q&As directly in the Amazon Music app. Fans will be able to flip back and f…|2
2020-09-01|The COVID-19 pandemic has proven a significant catalyst for robotics investments, as companies look to invest in automation. Utah-based Sarcos Robotics bucks the trend a bit, however, as the purveyor of a technology designed to augment an existing human workf…|2
2020-09-02|COVID-19 has stirred up the long-settled dust on real estate investing, which could paint a bright future with promising – yet different – projects for developers, startups and investors.|2
2020-09-02|Legion, an artificial intelligence driven platform for workplace management, has raised a $22 million series B round led by Stripes with participation from Workday Ventures and others. Legion is designed to help employers better manage their hourly workforces…|2
2020-09-02|Twitch is doubling down on making its site more than just a place for live streaming gaming video. Last fall, the Amazon-owned company began testing a new feature called “Watch Parties,” which lets creators stream Amazon Prime Video content to viewers with Am…|2
2020-08-20|Desperate times bring out the worst in people—from those who hoarded toilet paper and sold individual rolls for more than $50 each at the start of the COVID-19 quarantine, to those who are now trying to sell crappy iPhones with the Fortnite game installed on …|1
2020-08-07|This is not an easy time to be optimistic. Back in March and April—when most people had only started to grasp the magnitude of the pandemic—there was still a sliver of hope that things might get back to normal by the summer. But as we’re nearing the end of th…|1
2020-09-04|One of the biggest downsides of private student loans is there are fewer borrower protections. Federal student loans, for example, offer more repayment plans, deferment or forbearance, subsidized interest, and loan forgiveness. Read more...|2
2020-09-04|“I wasn’t doing this for video games,” said one participant in the Summer Youth Employment Program, whose budget was slashed because of the pandemic. For those who didn’t get a slot, it was yet another letdown in an uncertain year.|1
2020-09-07|More personnel changes at Revolut are in motion, as a key member of the leadership team leaves for Barclays, and two former Amazon staffers join the London headquartered neoank. TechCrunch understands that Chris Sing, Revolut’s head of regulatory compliance i…|0
2020-09-07|India, which has been adding record daily totals, now has the world's second-highest tally.|1
2020-09-07|Manchester City winger Riyad Mahrez and defender Aymeric Laporte test positive for coronavirus and must self isolate.|1
2020-08-29|Argentina registered its highest number of new daily COVID-19 cases on Friday as the government partially relaxed nationwide lockdown measures to allow outdoor get-togethers of up to 10 people wearing masks.|1
2020-08-29|The Tour de France gives riders many tests from gruelling climbs to furious sprints but it is the one for COVID-19 that could hold the key to victory when the world's greatest cycling race starts on Saturday, says three-time champion Greg LeMond.|0
2020-08-27T22:34:15Z|Shares of Boeing gained on news of a fast and cheap COVID-19 test. Tests are a big positive, but a small step in the multi-stage process required for recovery of demand for air travel, recovery for networks and improving balance sheet health.|2
2020-08-27T22:30:55Z|Labour-led supply disruption has stopped, but low pay may keep demand subdued|1
2020-08-27T22:32:00Z|T cells play a critical role in our bodies' immune response against the coronavirus. Women may mount a faster, stronger T-cell response than men.|1
2020-08-27T22:32:36Z|The state's largest agency is shifting away from operating group homes.|0
2020-09-01|Launch provider Rocket Lab has gained a key clearance from the U.S. Federal Aviation Administration that should mean it’ll be launching from its U.S.-based facility at Wallops Island, Virginia relatively soon. As it had done before for its LC-1 launch pad in …|0
2020-09-01|We’re seeing a gradual expansion of national regulations that require data from SaaS applications to be stored locally, in the country where it’s sourced and used. Today a startup that’s built a service around that need — specifically, data residency-as-a-ser…|0
2020-09-01|Struggling with a backlog of episodes from your favorite shows? These tips will help you listen not just to more, but the best episodes.|0
2020-08-13|Seeking out information about COVID-19 online means wandering through a wild morass of truth, speculation and outright lies. It’s important to start with trusted sources and see what they’re saying, rather than assuming that just anything you come across is l…|0
2020-08-20|When the COVID-19 pandemic was really kicking off in the United States back in March and April, we were still figuring everything out. We were in lockdown. Everything was weird and scary (especially in New York and other parts of the east coast). And we just …|1
2020-09-02|As the COVID-19 pandemic spread to the United States, a number of automakers and other manufacturers announced plans to retrofit factories to help ease the shortage of personal protective gear and ventilators. Now, two U.S. automakers have fulfilled their sep…|2
2020-09-02|Process automation startup Hypatos has raised a €10 million (~$11.8M) seed round of funding from investors including Blackfin Tech, Grazia Equity, UVC Partners and Plug & Play Ventures. The Germany- and Poland-based company was spun out of AI for accounting s…|2
2020-09-02|Caregivers, both paid and unpaid, have been in the spotlight this year as one of the key categories of front-line workers helping cope with the coronavirus pandemic. On one hand, they have been in great need, especially as the infection seemed to hit hardest …|2
2020-08-21|With COVID-19 continuing. to force many of us to work and socialize from home, most of the big camera brands have released official software that turns your DSLR into a webcam that can be used with Zoom, OBS, Facebook Messenger and other apps.Read more...|2
2020-08-05|With so much being written about the COVID-19 pandemic every day, it’s easy to feel overwhelmed by all the sheer amount information available. And given that, it is harder than ever to suss out which ones actually provide quality reporting and are worth payin…|1
2020-09-02|Wednesday: Sheriff’s deputies shot and killed a Black man in South Los Angeles.|1
2020-09-02|Expect less crowds, but no group activities like spin classes or yoga.|0
2020-09-02|And what else you need to know today.|0
2020-09-02|Election experts said that Tuesday’s primary offered a mix of smart policies and harsh deadlines, and that the state benefited from not having a highly charged political atmosphere.|0
2020-08-29|A majority of U.S. states have rejected new Trump administration COVID-19 testing guidance in an extraordinary rebuke of the nation's top agency for disease prevention, according to officials at state health agencies and public statements reviewed by Reuters.|0
2020-08-29|Researchers for the first time have identified someone in the United States who was reinfected with the novel coronavirus, according to a study that has not yet been reviewed by outside experts.|1
2020-08-01|Demonstrators march though Berlin, saying face masks and other measures violate their rights.|1
2020-08-02|In case we needed another reminded that climate change is burning up the planet, California officials reported this weekend that a fire in Cherry Valley has burned through 20,516 acres of land and is currently not contained.Read more...|1
2020-08-02|The coronavirus had entrenched itself in communities from Pensacola to Key West, killing more than 7,000 Floridians. Then came Tropical Storm Isaias.|1
2020-08-01|South Korean authorities arrested the founder of a secretive Christian sect at the centre of the country's largest outbreak of COVID-19 infections on Saturday for allegedly hiding crucial information from contact-tracers and other offences.|1
2020-08-27T22:33:00Z|Pirates errupt in 8th, take down Cardinals  Reuters|0
2020-08-01|Indonesia reported 1,560 new coronavirus infections on Saturday, bringing the total in the Southeast Asian country to 109,936, data from the country's COVID-19 task force showed.|1
2020-08-02|A doctor in Texas once told me that a woman walked into a pediatrician's office in the fall of 2014 and said: "Give my daughter the Ebola vaccine." The biggest Ebola epidemic in history was spreading across West Africa and a man infected with the virus had re…|1
2020-08-04|A CDC report from a Georgia hotspot illuminates just how easily kids can spread coronavirus, adding to our understanding of kids' role in transmission.|1
2020-08-02|At this point in the Covid-19 pandemic, we each have our own list of our biggest coronavirus concerns. But there's one question that unites many of us, and that's "What is the next school year going to look like?"|0
2020-08-02|Three business owners explain how they are weathering the economic fallout.|2
2020-08-02|Vietnam reported 34 new novel coronavirus infections on Sunday, bringing the total number of cases in the Southeast Asian country to 620.|1
2020-08-04|The lack of American Sign Language interpreters at coronavirus briefings violates the First Amendment, the National Association of the Deaf says.|1
2020-08-03|Mandatory testing of travellers returning to Germany from countries with a high risk of COVID-19 infection will take effect later this week, Health Minister Jens Spahn said.|1
2020-08-02|Kosovo Prime Minister Avdullah Hoti said on Sunday he has contracted COVID-19 and will self-isolate at home for two weeks.|1
2020-08-04|Mark Bauwens from France takes us through his week during the coronavirus pandemic.|0
2020-08-04|With prospects of a Covid-19 vaccine looking up, attention is also turning to the problem of anti-vax ideas. According to a recent survey, one in six Britons would refuse a Covid-19 vaccine when it becomes available. Although vaccine hesitancy is a complex pr…|1
2020-08-04|More than 40 aboard the ship have been infected as cruise CEO admits failure.|1
2020-08-04|Emmerson Mnangagwa accuses the opposition of trying to destabilise the country.|1
2020-08-01|As more schools abandon plans for in-person classes, one that opened in Indiana this week had to quarantine students within hours.|1
2020-08-01|Lena Dunham shared her experience with Covid-19 on Instagram Friday, saying her symptoms lasted weeks.|1
2020-08-04|Before the coronavirus pandemic hit, Indy 500 officials talked about attendance levels of some 300,000 for the 2020 version of America's iconic open-wheel event. That number is now zero.|2
2020-08-04|The Pentagon sent staff to parts of California and Texas where hospitals struggled to find enough personnel to meet a wave of coronavirus cases.|1
2020-08-04|17-year-old Justin Hunter tells CNN's Chris Cuomo about losing both of his parents, Angie and Eugene Hunter, to coronavirus in the same week.|1
2020-08-03|The Australian city announces further business closures as it struggles to contain the coronavirus.|1
2020-08-02|Millions of dollars of Paycheck Protection Program loans went to China-backed businesses in critical sectors, a study found.|0
2020-08-01|California reported a record increase in new COVID-19 deaths on Friday, with 208 fatalities, according to a Reuters tally of county data.|1
2020-08-05|Thousands of Covid-19 patients have been treated with blood plasma outside of rigorous clinical trials — hampering research that would have shown whether the therapy worked.|0
2020-08-05|Stacey Nagy told CNN's Erin Burnett she wrote an obituary for her husband's coronavirus death where she blamed President Trump, Texas Gov. Abbott and those who do not wear masks because she felt a need to "put blame where it belonged."|1
2020-08-05|CNN's Anderson Cooper takes President Donald Trump to task for saying the 160,000 US coronavirus deaths "is what it is" and saying Covid-19 is under control.|1
2020-08-31|Campus outbreaks are beginning to infect surrounding communities.|1
2020-09-01|Apple and Google are adding support for app-less exposure notifications, Facebook says it might block news sharing in Australia and Samsung has a new foldable phone. This is your Daily Crunch for September 1, 2020. The big story: Apple launches ‘Exposure Noti…|2
2020-09-02|When Jon Favreau said that The Mandalorian’s second season wouldn’t be stopped by the covid-19 pandemic that’s effectively brought Hollywood to its knees, he meant it.Read more...|2
2020-09-02|While news podcasts are increasingly popular, most focus on national and global news. It tends to be harder to find local news, especially in an on-demand, audio format. Google wants to change this. Today, it announced plans to bring Your News Update to Googl…|0
2020-09-04|Uber will soon allow users in the UK to rent cars via its app in partnership with car rental company CarTrawler. You’ll be able to select the new “Uber Rent” option from within the app and then browse available cars.|0
2020-09-04|Warning labels and ad restrictions can be helpful — but if you really want to protect our democracy, you have to go further|2
2020-09-04|As part of T-Mobile’s controversial megamerger with Sprint, the “un-carrier” promised to provide up to 10 million low-income households with free broadband internet access in order to help children navigate the growing “homework gap” that’s become a problem a…|2
2020-09-04|Thanks to the coronavirus shutdown, the networks’ fall schedules are packed with reality competitions and recycled shows. But there are still as many intriguing offerings as ever this season.|2
